	GSM8343538	GSM8343539	GSM8343540	GSM8343541	GSM8343542	GSM8343543
2014	125	186	323	313	315	240
55260	85	138	252	212	201	119
10945	5149	5370	6924	6990	7834	5495
107984140	59	7	7	13	4	11
2906	295	140	84	122	58	66
83743	2236	1857	1807	1856	2354	1853
3770	285	192	172	152	172	159
9266	12244	7266	5388	6352	6065	4992
114783	1520	322	182	239	194	118
54854	66	35	35	29	33	32
171169	5	10	0	6	14	0
6141	17941	12610	18582	16422	20676	13295
56848	1501	616	802	760	873	590
1628	477	288	476	456	557	401
770	556	278	314	396	361	379
653677	52	33	38	50	32	45
126147	30	7	13	19	9	5
105372431	23	13	13	14	10	22
2524	59	67	35	65	52	45
105447645	17	32	23	20	26	26
284358	201	121	100	103	111	94
54922	55	54	49	63	69	75
284359	15	19	4	11	13	19
2523	68	23	56	62	51	18
587	396	444	729	500	451	310
105372432	80	77	111	77	42	53
51171	243	165	460	419	357	193
57664	576	193	295	336	324	424
23645	2858	1873	1172	1762	1933	1436
7288	14	7	19	5	7	13
4924	2853	2739	2797	3507	3777	3253
100874085	109	332	308	452	494	458
27294	24	20	53	30	40	8
581	685	932	1155	1049	1407	1113
2512	8660	9618	17778	13005	14175	8594
2997	1604	1664	1641	1826	2274	1675
10856	1341	2780	3368	3356	4157	3238
3972	13	18	5	11	15	22
100126780	29	11	12	1	10	4
4909	29	11	15	30	32	24
6625	9811	4106	3735	3459	3918	3948
64130	67	67	49	51	64	31
55150	35	32	25	36	37	21
8541	1032	502	448	402	423	381
3270	42	31	37	50	36	23
54795	450	245	336	329	334	299
28968	1576	1080	809	800	619	593
100422979	14	29	31	35	15	19
951	1683	613	418	339	230	323
8463	6569	7753	12305	11083	12462	9112
27120	517	415	368	452	442	312
101928295	43	51	50	70	75	46
100507003	25	23	23	28	45	10
57030	367	214	273	267	316	86
55011	1581	994	1618	1313	1798	1210
126133	3264	870	965	1029	998	974
2323	45	36	36	28	33	19
23521	24419	28001	43188	38855	43872	26819
26819	36	76	107	75	81	46
26818	13	21	22	17	30	16
26817	16	28	29	22	35	21
26816	54	51	60	68	99	75
6205	4204	17491	25595	24068	28869	18877
84546	31	47	51	33	73	49
2217	500	291	448	374	443	329
57333	245	163	251	287	246	246
51070	1155	1024	1349	1275	1710	1044
5639	14	25	34	20	29	32
57479	7107	4353	4740	5017	5013	4386
6237	90	71	174	159	124	53
58506	12491	2507	1698	2152	1903	2220
3661	1348	1104	1298	1072	1261	1018
83596	1817	1025	1540	1201	1540	1148
3276	2230	7836	10154	8903	10668	8872
199800	158	80	138	60	102	64
126129	1115	1356	2134	2049	2237	1340
160	2901	3787	4578	4623	5670	4017
80199	568	624	955	727	731	700
105372435	122	63	82	78	67	56
81857	1275	1613	2308	2128	2491	1671
102465480	11	77	86	96	106	84
100506033	254	387	551	537	534	438
53635	3937	5314	6132	6239	7238	5360
101928378	1112	1383	1585	1656	1837	1443
11284	2251	1092	1417	1277	1515	1002
84335	1502	1153	1657	1626	2093	1402
79735	581	594	908	745	963	562
100616314	13	3	8	11	11	2
259307	215	236	308	284	354	275
23636	2143	3905	4845	5037	6211	4630
22809	1179	727	959	940	1114	803
100616483	9	29	36	31	50	39
400709	64	57	30	56	36	49
51231	620	1054	1136	1253	1375	1021
25888	345	1280	1491	1511	1711	1261
400710	3	22	12	21	13	15
100169956	109	16	54	32	34	48
100191063	114	16	58	31	35	49
100169952	112	16	54	32	32	51
100169957	114	15	56	29	36	52
100169953	114	18	57	31	35	49
100169958	117	15	55	30	34	49
100169955	120	19	55	28	33	50
100170216	113	17	56	28	35	46
100169954	115	18	57	31	32	51
100170224	88	20	106	84	125	57
100170217	88	19	106	84	124	57
79784	73	15	99	88	50	39
3748	245	155	223	260	278	203
105372437	55	37	145	107	98	56
256236	39	59	70	90	55	66
9476	41	57	188	131	103	68
7376	522	574	876	846	833	614
5424	3160	2370	3441	2738	3282	2681
6689	16	10	19	12	7	17
112703	533	224	299	260	310	218
284361	5331	3708	4202	4088	4892	3079
126119	160	66	117	102	150	81
554235	93	35	14	25	8	16
94030	5130	3456	2391	3235	3957	2955
84258	170	117	134	112	115	80
342918	81	43	66	56	57	38
50944	1802	801	906	948	893	736
6320	196	145	129	146	202	76
105372440	10	11	21	16	13	17
105372439	88	50	64	70	74	70
93650	195	152	173	180	213	195
84798	1373	2158	3070	2464	3156	2561
692203	87	65	52	60	60	45
692202	46	25	7	19	27	24
692204	20	19	14	15	17	23
43847	17	18	7	9	5	13
90353	558	139	135	120	198	107
402665	1567	1282	1595	2010	2107	1275
147645	174	105	226	233	204	123
2109	1098	929	747	860	993	931
125875	78	40	60	44	47	65
105372446	120	130	150	206	133	141
147646	8	14	22	20	12	16
89790	323	206	202	228	159	169
100129083	65	59	57	98	49	48
7728	296	837	897	966	976	785
729975	67	55	48	66	52	49
102238594	224	48	70	57	50	40
147650	777	237	237	272	211	127
2359	7	7	27	20	15	17
84765	406	1079	1346	1412	1341	1158
101928571	45	141	227	188	229	194
65251	268	1288	1812	1704	1921	1634
79898	118	476	522	646	656	535
101669766	35	54	51	50	45	60
59348	186	522	453	621	612	497
284370	233	779	955	1027	967	846
80110	120	1000	1397	1316	1494	1161
112268244	86	163	139	179	182	159
9668	2737	2074	2299	2489	2428	2052
284371	684	1426	940	1300	1313	1093
90317	219	1306	1696	1738	1887	1386
162962	858	603	529	717	718	444
5518	9378	12385	14108	13946	17643	12609
105372449	43	126	120	107	130	114
90321	1139	1705	1946	1968	2234	1597
693228	4	11	10	13	8	9
147657	308	1678	2031	1890	1998	1732
162963	449	852	984	1038	1074	708
400713	201	741	587	874	910	656
102724105	12	47	49	52	31	34
84436	140	252	181	297	246	183
147660	135	85	168	169	208	57
388558	940	1648	2177	2184	2160	1684
55762	350	751	953	928	892	725
7696	158	138	179	173	148	134
55769	774	2043	2315	2727	2501	1947
81856	622	1386	1414	1577	1566	1376
162966	53	100	243	227	225	103
7576	587	1165	1386	1431	1467	1065
90333	359	721	1072	1000	1007	782
162967	2519	2619	3193	3563	3780	3110
388559	164	606	921	835	890	739
100529240	254	168	241	228	237	196
399669	237	119	158	158	150	144
125893	95	576	880	771	869	629
79986	127	604	899	1040	941	551
105372453	9	27	24	42	33	40
147664	17	23	19	18	24	24
90338	885	1985	1819	1900	2024	1621
55786	183	551	691	746	882	616
84671	800	1613	1892	1765	1812	1493
79788	117	199	206	194	257	235
390963	351	76	131	92	103	95
342926	294	564	359	398	538	539
91664	248	854	1201	988	1220	836
107987264	11	105	146	125	145	105
170958	69	211	434	388	335	127
91661	350	787	929	870	889	747
110116772	133	413	578	534	559	395
147804	247	427	398	463	471	371
388561	108	363	523	494	509	366
126017	480	658	1293	1012	934	711
55422	1287	1471	1951	1722	1772	1763
105372457	79	34	32	29	26	37
91663	7047	2855	4249	4004	5085	3398
5582	251	140	399	399	419	199
59284	3859	2013	1395	1803	2218	2072
59283	1460	580	98	302	275	332
59285	115	67	29	24	41	22
126014	10	8	13	6	7	4
4696	820	1849	2271	2088	2888	1685
29844	633	482	428	484	534	490
26121	1600	2298	2160	2657	2789	2528
4849	1264	2378	2988	3215	3933	3010
102724273	112	78	72	74	74	77
79165	330	493	432	506	555	490
147798	199	211	171	244	159	201
112268246	255	164	232	260	261	189
79143	2332	1137	1517	1554	1833	1216
79042	1595	1214	1940	1581	1840	1380
6203	9777	10582	14288	12407	14836	10703
11025	157	79	25	61	56	60
107985279	15	23	22	18	17	29
79168	47	21	27	24	39	33
57348	11973	6221	8365	6989	6975	4371
104355426	122	136	156	182	163	135
114823	8413	6137	6956	5969	6954	5949
94059	299	283	325	293	406	284
148170	107	37	179	245	334	234
55655	622	1040	1754	1295	1163	671
107985325	112	43	65	76	63	57
51206	138	77	42	31	37	15
112724	568	517	622	657	715	599
54869	755	413	496	447	444	191
54776	3963	1452	1125	1243	1344	1255
7138	540	225	514	841	947	358
7137	95	39	54	66	94	36
352909	210	108	139	174	203	102
101930593	47	20	33	35	36	18
6861	1052	507	160	430	540	167
5794	224	153	79	236	212	99
255043	97	72	88	51	63	51
22870	3184	2234	2445	2597	3034	2292
23640	765	916	1247	1083	1351	1000
84446	2457	1471	1455	1506	1794	971
284417	185	79	67	53	52	60
84787	1142	472	839	692	712	553
125965	33	6	4	11	8	5
3589	56	17	23	7	17	2
6158	3596	8698	11687	11792	16772	9435
102465483	17	17	32	12	20	13
27338	3933	4579	5895	5316	6902	5103
109623451	5	9	31	29	20	25
105372462	42	38	51	33	44	41
729956	158	156	104	203	177	94
79763	537	507	818	660	839	572
89887	711	359	372	375	410	329
57106	2917	1147	1319	1130	1186	709
284297	137	81	131	158	159	121
646643	49	19	39	50	21	11
100130827	37	6	30	7	28	4
163033	2422	903	943	1028	991	722
84922	1751	897	915	779	1090	670
147807	259	134	119	112	149	129
107985322	34	88	51	90	62	88
100507290	1004	676	709	784	764	585
147808	483	215	174	144	145	200
107983998	129	52	36	36	37	72
51545	431	372	581	466	532	439
51157	601	499	541	515	658	416
29903	528	380	513	497	596	362
11338	6878	7175	7766	7651	8770	8141
29924	4427	4049	4521	4467	5515	4027
101928886	12	21	9	15	3	1
126208	1708	651	585	636	638	682
55311	2888	1008	1100	958	1158	835
85569	49	20	40	32	43	12
79149	278	294	307	284	328	269
100506374	113	156	103	115	112	122
105372470	24	75	33	53	41	46
112268243	19	24	35	28	27	21
147947	1561	1434	1926	1959	2096	1668
147948	117	324	385	371	405	315
386758	96	80	137	140	125	89
147949	357	819	725	882	850	594
63934	1	7	32	31	12	10
100128252	0	0	33	25	28	6
57573	1	0	24	30	23	12
140612	11	76	439	464	500	472
112268241	19	39	80	94	58	79
388566	377	1005	1000	1144	1114	1024
58491	720	1234	1267	1451	1589	1072
114818278	411	159	117	177	170	137
147670	170	83	55	67	61	75
90485	13	11	7	3	11	2
9422	2025	2260	2459	2522	2628	2230
6795	12	18	23	28	30	28
390980	1402	1850	1765	2213	2040	1869
105372476	60	79	65	92	82	87
10794	1639	3512	3465	3775	3497	3422
125919	440	1001	1119	1245	1237	968
57343	383	973	955	1034	1243	899
284306	134	269	280	258	284	223
10597	62	152	188	169	180	137
147694	642	1111	1236	1359	1287	1209
7565	184	596	682	613	657	636
388567	1019	1137	1367	1419	1505	1055
57191	47	132	105	113	87	117
400720	561	1488	1174	1493	1397	1429
79744	490	727	749	773	736	650
374928	261	506	401	469	614	451
256051	456	989	925	1121	1103	899
162972	432	752	879	920	903	867
55659	185	502	552	536	655	519
284307	931	2020	2335	2344	2512	1963
348327	424	665	616	642	625	496
7693	1135	2108	2242	2533	2826	2309
10520	509	1288	1348	1515	1409	1111
201516	4	7	16	12	8	6
90233	1164	1781	2159	2033	2128	1774
7710	1724	3064	2673	3331	3107	2779
79891	426	743	544	590	669	620
284309	1039	2643	3024	3191	3472	2410
54807	285	887	839	1079	988	952
79818	1015	706	618	747	684	649
2282	294	183	148	155	122	177
100293516	2450	1223	1543	1467	1469	1412
84914	7331	4422	4491	5160	4828	4636
100874260	622	283	249	350	326	300
730051	1758	1949	1927	2445	2198	2130
147687	1917	2045	2099	2317	2232	1998
147686	1251	1517	1409	1583	1378	1441
10172	280	714	882	920	1032	843
147685	19	65	39	57	36	37
80095	1116	1911	2385	2340	2131	1632
100128398	196	366	254	318	327	321
284312	185	292	214	147	188	140
7694	319	742	644	737	830	663
65982	6519	2403	2606	2426	3118	1877
79673	1794	1260	1284	1335	1490	1215
10782	557	795	954	869	845	721
105372479	3	14	12	5	19	9
27300	2509	3346	3254	3363	3335	3112
105372482	383	640	551	671	676	577
7554	5409	3014	3651	4061	4003	3123
108903150	1002	1708	1945	1969	2316	1687
105372481	464	856	974	913	1175	778
105372480	131	228	274	242	303	197
342945	351	493	521	558	543	488
1	437	160	169	162	143	84
503538	178	163	141	145	143	106
162968	619	414	304	407	362	299
105372483	101	65	92	62	73	77
116412	499	219	250	228	259	182
105372484	32	27	41	47	23	19
6193	2528	6048	9120	7558	10081	6928
113218487	666	1772	2819	2365	3162	2183
646862	22	11	12	17	11	5
201514	890	1248	1412	1597	1540	1131
7691	101	277	327	393	400	310
388569	233	259	218	292	250	248
25799	677	899	621	792	840	713
55663	621	585	601	565	694	503
112268251	40	40	40	53	55	35
10998	197	184	198	133	153	167
105372485	34	49	43	44	38	31
84878	984	655	669	676	898	553
105372486	26	54	53	64	76	65
10155	22815	15624	17815	17835	20208	17008
102465976	8	18	24	25	21	15
27243	1206	1352	1508	1647	2069	1293
9040	1353	1655	1698	1736	1658	1808
100131691	272	203	177	210	173	156
7593	702	484	435	476	415	388
65996	1654	1764	1990	2223	2540	1705
107987272	163	272	241	254	266	212
140680	517	871	933	864	853	648
85364	5591	3436	2708	3326	3857	3882
100507459	149	164	177	175	231	152
6666	12587	5361	4905	5550	6181	5663
101929937	185	197	203	212	242	196
80023	1044	1277	1239	1390	1601	1231
57761	236	206	207	276	330	224
10616	1534	1318	1411	1508	1896	1386
128637	1158	2100	2324	2492	2816	2077
1457	4597	9161	12431	12258	13314	10859
6939	10	5	11	8	12	5
140809	204	447	806	684	740	732
107985423	26	27	42	40	51	44
85508	244	133	32	54	66	58
83541	1337	568	576	527	631	334
51378	23	18	17	13	10	11
343637	38	15	69	57	61	14
105372494	11	8	17	4	5	7
9491	2219	3638	4003	4159	5272	3621
105372493	6	22	24	24	26	32
55321	226	94	124	134	123	93
105372496	29	14	26	10	17	14
9751	410	315	169	239	221	177
100528031	82	241	403	386	433	283
27111	78	65	83	90	72	88
100507495	201	393	464	515	514	480
2280	2670	4421	6891	6169	6810	5261
55968	2417	3574	3776	4172	4638	3791
10326	21	23	23	32	77	61
100289473	4	21	36	32	35	22
107984104	4	10	17	25	24	29
107984088	35	13	16	36	44	58
102724545	45	44	39	91	82	104
140885	501	880	1624	2208	3138	2965
727993	8	4	12	19	17	10
5173	3	23	31	18	27	13
140901	1981	2500	3497	3495	3945	3534
388780	82	29	54	60	62	27
7053	7	15	9	16	12	16
343641	0	4	2	13	35	18
6628	5622	6112	8713	7144	8471	7241
100113378	38	29	27	26	46	24
79175	272	750	962	1000	1029	846
117532	38	40	23	30	30	28
10528	1290	4781	6519	5689	7882	6188
100302138	37	30	45	33	51	35
692213	10	48	49	49	58	61
677831	29	35	43	30	37	44
692201	39	128	244	179	237	249
26793	7	22	20	14	37	23
26792	31	34	58	33	54	33
3420	1436	1551	2032	2069	2710	1858
105372507	38	19	8	23	5	13
57593	225	176	143	175	191	158
105372506	8	14	7	16	5	8
56265	1635	3495	6675	7273	8724	6823
64773	1182	927	1344	1178	1538	1105
64601	859	873	1002	1180	1486	1031
5786	2507	5903	7036	7658	8436	6536
2797	227	133	139	123	92	118
64949	1562	1123	1287	1209	1466	970
100134015	85	91	88	95	96	94
22888	1125	553	689	782	741	596
60493	232	920	1015	1162	1163	1018
9762	1405	432	197	308	259	219
107985414	178	61	63	67	72	77
65992	1776	1007	872	1073	961	833
3704	772	1297	1286	1376	1627	1262
83959	21	20	26	49	56	31
25943	1753	2733	2193	3059	2814	2104
8455	1819	4667	5026	6085	6594	5284
80332	108	43	163	105	105	103
116835	287	279	257	309	433	413
54976	2904	1221	1403	1422	1792	1304
25876	121	55	50	64	86	31
1059	3406	1620	1103	1271	1269	1251
994	5042	2646	2479	3020	4429	3028
101929125	10	3	5	12	5	16
55317	575	541	438	629	661	453
57506	7201	5577	6405	7599	8156	6647
107985395	102	72	81	118	90	92
80025	6282	4600	4268	4781	5315	4733
11237	2853	2175	1903	2208	2501	2325
54498	501	388	467	525	550	497
146	11	10	4	6	1	1
5621	210	718	362	660	911	996
105372511	16	88	25	43	35	50
9770	2418	7708	2280	3195	4279	4582
107985392	146	204	58	97	109	194
9962	821	1904	1805	2160	2439	2122
29058	1001	3119	3768	4021	4393	3412
5111	2621	8003	10658	9462	11005	8802
100302739	581	963	1381	1110	1616	1082
8760	3911	7805	7349	8765	8518	6157
643406	15	25	6	7	8	1
149837	250	543	320	323	236	119
56261	1573	4241	4351	4467	5001	4170
149840	262	282	232	219	256	202
1114	366	472	133	254	229	167
51605	260	1143	1249	1228	1612	1334
84515	3484	4694	5825	5660	6421	5622
101929225	407	79	108	89	99	84
54675	766	1167	1391	1295	1412	1246
164312	49	80	74	95	98	97
55612	6	8	25	16	7	9
650	115	150	370	385	374	171
56255	1400	3280	3229	3685	4316	3422
105372520	20	26	34	59	25	19
23236	299	805	1278	1311	1683	1817
100874337	1	16	29	11	17	32
105372521	53	94	115	113	124	190
105372522	2	6	10	3	15	11
5332	397	1150	1665	1897	1656	1270
24141	13	11	45	8	8	3
57144	191	630	417	560	713	275
105372523	27	71	35	53	45	23
101929348	19	31	15	25	9	10
63926	123	404	728	602	613	327
6616	144	408	260	472	484	220
112268268	5	13	10	11	7	5
8195	240	1397	2115	1963	1943	1485
128710	358	1204	1525	1511	1497	1206
182	3045	7348	7795	5847	5566	3501
102465525	8	13	20	3	13	9
105372529	4	14	27	7	28	6
22903	1490	4305	4442	5704	6795	6397
55304	143	215	377	484	536	236
55617	259	519	574	691	610	505
140862	29	32	60	115	129	89
105372539	12	19	21	17	38	27
51575	964	1711	1658	1917	1541	1718
79133	553	995	1036	1030	1180	866
80343	13	6	12	10	1	2
140733	148	555	375	390	373	359
23767	1451	6258	5291	4612	5141	2882
100379174	12	31	14	9	21	16
613266	9	65	25	66	129	330
55614	547	1099	1332	1535	1513	1446
6629	965	2939	3512	3641	4595	3647
5126	504	1162	1063	970	1164	535
105372546	209	330	229	196	228	134
631	30	94	75	99	193	188
11034	1488	4766	7028	7051	9120	6382
6238	1986	1780	1277	1456	1444	1585
27131	1111	2983	3915	3490	4067	3873
692086	8052	4365	4335	3590	3408	2502
92667	749	1953	2807	2634	2621	2406
100303755	335	412	503	476	526	404
57325	840	1634	2430	2219	2489	1889
7692	1166	1935	2240	2263	1919	1670
105372550	65	122	116	144	109	125
55184	519	817	910	774	916	628
10621	278	947	1079	1142	1264	983
100422875	15	26	26	18	28	18
10741	2511	2299	2784	2754	2998	2192
10483	1062	2161	2483	2498	3044	2244
388789	387	920	1162	1050	1290	782
92675	2049	2527	2520	2560	3225	2298
101929526	36	65	68	56	54	59
107985399	20	74	59	46	42	50
29075	4	27	36	39	31	17
100270804	15	55	79	84	80	52
57419	48	52	47	40	47	10
107987276	271	147	87	126	103	101
54453	823	1295	1282	1770	1838	1076
51126	716	1499	1398	1647	1962	1268
105372553	30	97	93	113	83	115
51340	949	2430	2812	3384	3652	2496
26074	45	120	99	149	178	77
3642	3608	1363	791	1220	1062	498
57186	2358	4969	5132	6058	5646	4206
105372555	5	30	28	42	32	28
55857	100	335	518	566	616	744
101929591	7	19	31	5	21	36
22803	1749	7497	10714	10578	11632	8976
112268271	16	12	83	27	64	41
7056	0	2	118	144	113	25
22918	19	193	120	191	185	200
105372572	3	14	14	16	13	14
105372571	9	19	25	17	6	13
29107	596	570	899	779	994	623
100505683	23	33	29	26	32	35
64412	408	1555	1584	1792	1759	1505
63908	519	1042	1170	1148	1085	896
1471	1432	2478	2631	2546	3762	1960
105372585	74	19	1	1	6	9
79953	313	299	70	79	116	175
8530	4	14	9	17	10	16
57136	1431	3395	3656	3786	4574	3491
84532	74	190	41	123	176	394
30813	63	45	71	17	7	3
101926889	11	30	31	33	20	16
955	1364	1679	1798	1811	2021	1755
105372579	48	44	29	33	39	27
5834	4810	5243	4871	5510	5837	4130
26090	1332	1500	1617	1500	1798	1476
105372581	17	59	37	72	51	60
9837	8857	4334	5052	4577	5239	4645
22981	3935	1949	1697	1637	1376	1521
140838	253	512	755	682	720	704
102724826	199	326	381	337	344	281
26152	2197	3147	2662	2851	2756	2578
107985400	19	59	54	84	70	46
105372582	4	28	29	45	23	23
728882	64	33	27	25	35	26
101926935	113	124	48	115	95	89
100134868	55	40	7	21	23	23
284800	49	18	26	17	27	13
724033	289	302	29	16	22	18
100289097	215	645	795	904	882	784
400841	24	69	40	68	58	65
107985433	66	67	37	41	52	70
105372586	21	53	50	45	35	28
105372587	21	14	20	21	6	22
284802	359	781	787	884	995	747
140678	11	50	27	36	42	35
107987280	50	124	112	91	105	71
81502	1025	2485	3056	3274	3994	3059
100874042	51	76	62	90	68	93
107985416	43	14	10	21	21	21
105372588	24	23	10	17	36	25
3397	214	452	288	425	1029	1096
598	1634	2099	2406	2426	2782	1927
105372589	93	120	77	159	101	93
103021294	580	744	826	957	1009	704
22974	5045	9821	14256	13120	14336	12692
85366	39	63	65	79	52	59
2307	2	5	44	17	8	1
128853	194	118	125	119	154	83
164395	111	101	92	144	104	61
81572	442	839	879	835	1112	735
343702	511	455	168	329	336	177
140706	12	8	13	7	15	15
9777	1463	2662	3931	3759	4284	3362
107985403	229	201	231	226	263	245
128854	274	221	291	261	277	235
5326	3054	4230	5624	5373	6174	4522
23509	716	1400	1702	1912	2262	1833
100302183	11	30	39	37	50	55
9371	2545	3855	3275	4164	4537	3445
171023	3428	5662	7255	7510	7553	6454
140688	3220	4840	5328	6532	6411	3873
101929698	43	63	40	35	32	36
105372592	4	9	12	10	4	5
284805	57	25	15	16	13	19
149951	479	1163	1234	1243	1486	990
1789	1704	5859	5845	5582	5557	4653
22919	4140	8445	10793	10581	11782	9980
388795	1939	1901	2125	2372	2454	2090
51654	745	1010	1261	1250	1350	1061
6640	408	319	269	356	441	348
9139	5025	3265	3855	4393	4265	2761
63941	937	553	770	728	755	595
128864	15	14	25	19	25	17
170487	99	79	58	52	60	31
1869	3392	2861	2866	2513	3273	2616
11264	514	399	509	452	452	416
84905	109	194	212	266	365	265
101929746	5	7	19	17	16	7
128866	1388	2891	2384	2815	3134	2387
101926888	103	57	79	74	66	41
22913	5001	8789	9120	9180	10834	8458
100616434	69	25	23	25	33	33
8894	3063	4838	6440	6047	7577	6199
434	91	54	85	61	40	75
191	2285	5950	8570	7276	8231	6731
107985381	115	96	101	97	98	97
83737	1566	4855	4986	5671	5732	5025
693229	9	18	20	29	19	19
83658	1259	2699	2614	2848	4179	2342
84557	623	362	292	465	488	253
128869	798	1416	1468	1428	1626	1231
58476	1826	1938	1431	1964	2270	1054
23054	2553	6018	6684	7803	8575	6628
2686	1054	1343	1877	1643	1723	1483
55902	612	1030	1592	1594	2027	1676
2937	1038	1467	1849	1816	2091	1575
57644	281	278	228	281	242	276
107985393	31	26	14	14	22	18
26133	3075	3621	4811	4677	5115	3835
111089941	218	260	284	286	366	222
55741	88	225	250	261	295	206
10544	7	16	29	16	17	54
10893	545	825	425	643	659	334
101410538	1160	568	622	592	724	417
3692	739	1761	2358	2154	2485	1838
55245	528	1062	1630	1625	1736	1392
8200	10	23	16	32	26	10
100302125	8	3	2	11	14	2
11190	3157	2223	1252	1325	1183	1139
102725201	117	121	63	66	64	55
140873	11	13	29	13	7	29
51614	3991	3637	4071	4244	5405	3625
80307	85	38	100	55	41	30
6676	28	26	65	59	43	44
8904	2761	5026	6517	6391	6888	5502
10137	3688	10878	13544	13486	14478	11884
9054	152	406	551	579	601	516
140823	2446	1322	1527	1252	1789	997
9584	5222	12429	14139	15944	17069	14104
51230	1887	3399	3940	4376	4126	3900
51282	2334	1037	943	1012	1579	786
140894	50	25	14	19	31	33
647979	17026	24080	19938	25988	28671	24396
2036	1471	2672	2345	3153	3541	2942
100130373	41	29	8	15	9	19
105372602	24	98	93	122	148	128
25980	721	1370	1831	1713	1930	1505
22839	5318	6478	7550	8008	9093	6140
101926987	18	83	91	85	66	88
10398	1962	4264	3890	3003	4573	2334
60436	2794	2936	4728	4258	4600	3341
100527943	395	776	1079	923	1130	858
107985397	23	18	19	13	10	22
55969	444	767	968	898	1062	783
84174	74	131	151	164	152	151
57446	501	1700	1921	2328	2635	1996
79980	877	1511	1670	1642	1900	1552
140710	14825	9583	7240	8337	8538	7132
140711	6	38	57	45	46	37
25939	313	590	561	522	506	347
5933	1242	3137	2872	2719	3017	3044
140699	367	464	662	533	677	507
6185	2853	8868	12912	12188	15042	10141
2691	21	30	64	67	53	17
63905	575	1406	1794	1721	1950	1466
6714	3254	2932	4465	4841	4757	3204
10904	3370	3972	5058	5503	5512	3130
4826	1363	1721	1776	2478	3317	2332
56259	1014	1916	1931	2259	2311	1969
128434	1009	668	336	565	696	748
9675	927	3215	4895	4621	4741	3764
58490	1029	2297	3190	2882	3434	2658
